comment,channel,video_url,comment_en,sentiment
"प्रतिपक्षी दल जति उफ्रे पनि हुने केही छैन आम जनताले हेरेको छ भ्रष्टाचारि दललाई । 
तिमिहरुले बोलेको कुरा जनताको आवाज बिपररित छ अर्को पटक 000😂😂😂😂 मन जित्न आबेगले संसदमा नाराजुलुस गरेर सभामुखले समय दिदादिदै पनि अहंकारले उहीँ पुरानो पारा देखाउदै समय बिपरित बोलेर चाहिँ हामी सुध्रिएको भान पार्ने त सम्झने पानी छम्कने 10बर्ष सम्म😂😂",NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,"No matter how much the opposition party jumps, the common people have looked at the corrupt party. 
What you said is contrary to the voice of the people. Next time, 000.",negative
खोई खरानी ग्याङ्ग हारु काता छन् जो हिजो बिरोध गर्दा चै चुपचाप बसेर काम गर्दै छ र काम गर्न देउ भनेर भन्दै थियो त देख्यो खाराने ग्याङ्ग हारु बाहिर बसेर chup चाप काम गर्दै थियो नी काम त गरे छ बाड गजबको काम  चुप चाप काम भित्रा भित्रै देशै धाराउटी राख्ने काम aba फाई आफै सम्झाउनु होला खारानी ग्याङ्ग हो तिमी हारुको  घन्टीको pm lलाई 😖😖,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,"Khoi Kharani gang is our son who was working quietly while protesting yesterday and was saying to let him work, then he saw that Kharani gang was sitting outside and working hard.",neutral
Sahi kura vanni vhayo ❤,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Sahi kura vanni vhayo ❤,positive
बेन्जनकार जि हुनुहोला,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Be kind,positive
Rajinama ta ta jasto kukurni le dinu parxa,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Rajinama ta ta jato kukurni le day parka,neutral
Sahi vannu vyo mem 🙏🇳🇵Salam xa hjur lai,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Sahi vannu vyo mem 🙏🇳🇵Salam xa hjur lai,positive
जनताले साथ दिए नेपाल बन्दैछ भत भति पोल्यो राजिनामा माग्दै मा केही हुनेछैन ।,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,"The people supported Nepal, and nothing will be done by asking for resignation.",negative
Ko ho yo maal?,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Who's the maal?,neutral
Balen Le ragenama deyo vane tero Bau kp Lai banaunea pm.,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Balen Le ragenama deyo vane tero Bau kp Lai banaunea pm.,negative
Tili shaha bayo bhili shaha,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Tili Shaha Bayo Bhil Shaha,neutral
Bharata ra Nepal akai bhaya nepalle Pani Bharatiya jastai supath mulyama Saman paunthe,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Bharata ra Nepal akai bhaya nepalle Pani Bharatiya jastai supath mulyama Saman paunthe,negative
Balen rabile rajinama de,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Eat dead whale if you like,negative
bolnu xa bhani srimadbhagwat gita ko gyan dinu parxa.,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,"When I speak, I spend my days learning Srimad Bhagwat Gita.",positive
काङ्ग्रेस एमाले तिसौ बर्ष देखि देश लुटिखाने हरुको खान नपाएको हर्कत,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Congress-UML has not been able to eat those who looted the country for 30 years,negative
बालेनलाई देशद्रोहको मुद्दालगाएर फाँसी दिनु पर्छ सबै जना आन्दोलनमा आउनु पर्छ,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Balen should be tried for treason and hanged. Everyone should come in protest,negative
Yo aimai samsad huney like ko chinaa...thukkka,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Yo I am a good Samsad who likes China...thukkka,positive
Are you nepali?,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Are you nepali?,neutral
Taila bala ko ho PM,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Who is the PM?,neutral
पुरानो  ले  देश  लुटेर  खायो  अहिले  को  पापी बलेन  ले  देश  बेच्दै  छ   डर छेरुवा  कुकुर बलेन,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,"The old ones robbed and ate the country, now the sinners are selling the country",negative
Gopod,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,gopod,neutral
नेपाल बनाउन एक जना हिट्लर हुनै पर्छ झोले दर्शन काम छैन,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,"There must be one Hitler to make Nepal, there is no need for philosophy",negative
"Timi haru sakne vaye Sikkim and Darjelling nepal ma gaver dekhauna ta 😡
British Govt. Lai rakhera Table talk garera  Negociation ma jane vaneko chha PM le. dherai uskaune kaam nagara",NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,"Timi haru sakne vaye Sikkim and Darjelling nepal ma gaver dekhauna ta 😡
British Govt. Lai rakhera Table talk garera Negotiation ma jane vaneko chha PM le. dherai uskaune kaam nagara",negative
देशकै प्रधानमन्त्रीले देशको विरुद्ध कुरा गर्न मिल्छ हामीले कहिले मिचेको छ भारतको सिमाना मिचेको भएँ भारतले छोड्थे थुक्क नालायक गधा नेपाली जनता तुरुन्त यो cia Indian raw का एजेन्ट लाई गलत्याएर संसद बाट निकाल्नु पर्छ 😡😡😡😡,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,"The prime minister of the country can talk against the country. When did we cross India's border? If India crossed the border, India would have left. The Nepali people should immediately call this agent of cia Indian raw and throw him out of the parliament. 😡😡😡😡",negative
"Yiniharu ko taal hera, kaheley kata Balen ley mistake garxa bhanera tahkera basi raheko, timiharu ko sapna, sapna nai rahanxa. Balen is here to stay for 20 and more years. Deal with it haters.",NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,"This was the language of Yiniharu, Balen made a mistake and he remained silent, Timiharu's dream, dream became a lion. Balen is here to stay for 20 and more years. Deal with it haters.",negative
Kun  pagalne ho yo  khatine  aafu chai ramero gara aru bolako na ramero jay ghanti 🙏🙏🙏🙏🙏,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Kun pagalne ho yo khatine aafu chai ramero gara aru bolako na ramero jay ghanti 🙏🙏🙏🙏🙏,positive
संविधान जारिहुन लाग्दा भन्ने क्यारे lunch हैन होला हौ जस्तो लाग्छन् गल्ती भएकी,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,"When the constitution is about to be promulgated, they think that it is not a carre lunch",negative
"Vane Kai thiye ni yo gajedi ko dimag tik xaina yeslai pop ra dhori mai tik xa , samsadh bhawan vitra hoina , yo sidhai rastiya ghati xa , yeslai sath diyera tali bajaune vharute jole khate haru sabai andho ra vahiro ani laata ra gonga haru ko gang ho , yo sabai gante gang Lai nepal batai bahishkar garu hai nepali janta ho , des bechi sake abo ,",NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,"Where do you think that your mind is ticking while you pop the door, Samsadha Bhavan is visible, you are seeing the true truth, yes you are with me, you are eating all kinds of things, you are talking to everyone, you are talking to everyone, I have told you about Nepali people, they have sold it,",neutral
Deshma tetro bhrastachar bhairakhda kata thyo soltini sambidhan,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,Deshma tetro bhrastachar bhairakhda kata thyo soltini sambidhan,negative
देश बनाउने सरकार ले पारदसरि कुरा त गरछन नि आफनो गलति लुकाउने अरुको खेदो गरने त भरटचारि ले पो गरछ पि एम सरकारले देश सिमानाको बारे अरु तीन देश सङै टेबल टक गरने भनु भयको मा तिमिहरुलाई आपति अब हजुर जि ले राजिनाम दिदा नै रामरो होला जसतो पो लागयो😮😮😮😮😮😮दिनुस दिनुस मेडम राजिनामा ठिकै हुनछ एकजना बिरोधि कम हुनछ सदनमा रामरै हुनछ😮😮😮,NewsInNepal,https://www.youtube.com/watch?v=PS7elNlcdHg,The government that is building the country is talking openly and blaming others for hiding their mistakes. PM government is afraid that it will talk to the table with three other countries about the borders of the country.,negative
