comment,channel,video_url
Disappointed me aaja euta matra samachar rahexa aru xaina,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
के बालेनको  बिरुधमा जनता सडकमा उतरिनु पर्ने हो?,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
"Balen le j bolnu vayo ekdam thik , sahi bolnu vako xa. Nepal ra india ko border ma kunai fencing, boundry wall ra sabai thau ma force pani xaina yo.",Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
ट्यापे ले चलाएको देशमा अब जे पनि हुन सक्छ।,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
Mahotari KO  vithamor  dekhi paschim  bharatle boxer michi Bato banayo ho,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
Galat ho,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
"पदमाले सोध्दा होइन, आर्यन राईले सोध्दा बालेनले यस्तो बोलेको हो...",Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
रेगुलर प्युठान देखि,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
याे भारत बाट परिचालित भएको पुष्टि हुन्छ,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
Poltikal vane ko thaha nahunelai vot diyara mantree banaya paxi parirnam yastai tahuxa,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
"Balen lai bolna launu vayena aba, kaam matra garos bolnu pardaina.",Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
Gaja khayer vaneko hola nepalse Bharat KO Jaga kata miche dekhaw,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
Get well soon mr. Prachanda vai ji om shanti,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
Bhim rabal lae nepal ko pm banaunush ani nepal lae sawrag banaoxa,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
म रेगुलर काठमान्डो बाट समाचार हेर्दछु,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
"Good, morning, I, India, bat, sir",Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
Yerijasnafar kelamto,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
4 rasi puraka pura kharban mo,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
Ho padmale sodhdha thikai uttar thiyo aaryan le sodhda ganja lagyo,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
Yo Balenlai galhatyaera India pathaunuparcha,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
Kathmandu bata  reguler,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
Aaja b s 283 jeth 18 gate sombar Aaja 6 rasi soya kharban he mithun kumva aachhahe om shanti,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
बालेन जि लाई केकाआधारमा प्रधानमन्त्री बनायकाहुनत? हावामाछन देशका प्रमुख यस्तै गल्ती हुन्छ भनेरनै सँसद मा सहभागी नभयकोरच। आपती होईन तुरन्त रजिनामा दिन पर्छ देशकै बिइजेतहो।,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
goodmorninh regular from sindhuli  दुइ तिहाइ मतले होस उडेजस्तो छ‌?,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
"हिजो samma mukhama tape lagayara baseke jholeharu.. .Balen ko yek baktabya le phero bhukna थाले ba,,, jaya hos Balen सरकार 🎉🎉🎉",Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
Kurai nabujhi biradh garnu galat sanskar ho. Balen le kunai tathya Kai adharma boleko hunuparxa,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
"कुरो मिल्यो त कोहि भन्छ देशको आयु हुन्छ भन्छन्,कोहि हामिले पनि भारतको भूमि मिचेका छौ भन्छन्।यस्तै जिब्रो चिप्लिने भएको ले नबोलेको होला",Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
Radhe radhe jay nepzl om shanti,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
दूर्गम क्षेत्र मा दलित को बाल बालिका लाई मात्र होईन गरिब पिक्ष्डा बर्ग का बाल बालिका चाहे जनजातिको होस चाहे अन्य जाति का होस गरिब ले सुबिदा पोषण होस या अरूकुनै सयोग होस दलित को बिसय मात्र होईन गरिब को बिसय मा पनि सयोग हूनू पर्छ दलित र अन्य जाति मा के फर्क छ धनि र गरिब छुट्टाउने हो दलित भनेर सरकार ले नै छुट्टायका छन जातिय अनूसार छूट्टाउनू हूंदैन,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
UAE bat,Samacharpati,https://www.youtube.com/watch?v=eTb8SyZun1M
सप्तरी बाट,BBCNewsNepali,https://www.youtube.com/watch?v=c9X8FaPruKI
Bharat Balayat ko Ghulam  theyuo  Malik Bhayako  Belayat ho  tasaila  Belayat ko Madhyastata jaruri chha,BBCNewsNepali,https://www.youtube.com/watch?v=c9X8FaPruKI
"रबि मुर्दाबाद 
रासपा मुर्दाबाद 
बालेन मुर्दाबाद!!!!!!
नेपाली मान्छे ले इन्डिया को भुमि मिचेका छैनौ!!!!!!

यो इन्डिया अधर्मी हो
यो इन्डिया का नेता अधर्मी हुन!!
कसरि??
नेपाल को नक्सा इन्डिया को सन्सद मा राख्नु लगायो मोदि ले,,अनि भन्च अखण्ड भारतवर्ष!! यो कुटनैतिक प्रयासमा आतन्कारि इन्डिया को अधर्मी चाल बहिस्कार गरौ इन्डिया को , बिरोध गरौ इन्डिया को!!!!
बिस्व मा महान बुद्धि जिबि हरु को ध्यान केन्द्रित रहोस नेपाल को भुमि मा इन्डिया को गिद्धे नजर लाइ तुरुन्तै कारबाही गरियोस्!!!!!!
नेपाल लाइ इन्डिया को भुमि मा लालच छैन तर इन्डिया ले सधै मेरो घर (नेपाल) मा हस्तछेप गरेको छ!
इन्डिया मुर्दाबाद 
इन्डिया मुर्दाबाद 
इन्डिया मुर्दाबाद 
मोदि ले आफ्नो bed room मा uk कि रानि को फोटो राखेर भन्च भोलि त uk कि रानि मोदि की स्वास्नि हुने हो भन्दै मेडिया मार्फत सुचना प्रभा गर्दा के हुन्छ???
हो तेस्तै गरेको हो नेपाल नेपाली को स्वामित्व मा नाङ्गो नाच नचाउने मोदि मुर्दावाद!!!!!
महाभारत काल मा जब विध्वान अधर्म हुदा मौन भएर हो लडाइ,,, हाल वर्तमान मा इन्डियन इन्डिया नै अधर्मी तत्व हरु गुट भएको छ र बिस्व को लडाइ इन्डिया बाट नै हुने हो!!!!!!
यो मेडिया पनि अधर्मी को साथ दिएको मा यो मेडिया पनि मुर्दाबाद!!!!!!
इन्डिया मुर्दाबाद 
इन्डिया मुर्दाबाद 
इन्डिया मुर्दाबाद 
बालेन नेपाल को प्रधानमन्त्री होइन
बालेन आतन्कारि हो
यहि सुचना प्रभा गरेको छ यहि सत्य हो
जय जय जय नेपाल नेपाली",BBCNewsNepali,https://www.youtube.com/watch?v=c9X8FaPruKI
